Gender,Height,Weight
Male,67.67515,193.5865
Male,69.93859,204.1812
Male,65.32533,163.0551
Male,68.16611,197.1796
Male,69.26276,206.7335
Male,70.03144,197.6928
Male,69.02892,174.4799
Male,69.14227,175.8324
Male,66.78219,176.612
Male,69.45414,194.8207
Male,71.45614,209.6778
Male,70.352,187.8205
Male,72.08818,219.2966
Male,69.25078,176.2517
Male,66.70032,164.0342
Male,68.07462,176.9774
Male,63.41517,156.1292
Male,67.42751,177.1153
Male,70.50979,191.3571
Male,68.66359,184.2628
Male,67.12614,170.0436
Male,69.5146,174.215
Male,59.93865,141.4596
Male,68.02526,160.0853
Male,67.62448,193.7698
Male,69.66772,216.7316
Male,67.35001,189.5839
Male,67.24072,181.6622
Male,71.37918,205.8725
Male,68.70012,186.8121
Male,63.39935,152.1305
Male,72.21874,198.3883
Male,69.93227,185.7873
Male,64.48957,166.7043
Male,71.58255,192.727
Male,69.71194,201.1528
Male,69.96822,188.7665
Male,72.25407,187.6122
Male,71.79532,204.2603
Male,66.9649,190.3736
Male,68.26901,196.8433
Male,67.03593,175.4522
Male,65.74097,178.1063
Male,69.12306,179.0246
Male,71.16322,203.2794
Male,68.20968,174.3218
Male,69.47323,206.7443
Male,68.14476,181.2658
Male,63.45886,165.7478
Male,67.51136,176.0854
Male,65.93735,160.4903
Male,71.89374,203.2209
Male,64.80414,165.6045
Male,71.72961,203.6212
Male,65.70454,173.0588
Male,72.85808,216.0647
Male,70.22278,185.945
Male,65.5628,162.5219
Male,67.49702,178.7869
Male,64.82117,166.7768
Male,69.59878,173.9221
Male,67.67198,182.0152
Male,71.90659,212.876
Male,66.45204,174.9138
Male,68.106,186.5825
Male,65.0779,165.3138
Male,73.07198,206.7901
Male,66.65652,172.938
Male,66.93341,183.0854
Male,69.61299,184.1985
Male,69.1045,183.4047
Male,65.48267,174.5291
Male,64.72162,150.6195
Male,69.03049,183.852
Male,62.94895,154.0591
Male,68.00346,186.37
Male,67.52511,180.0565
Male,65.19399,156.2862
Male,69.77067,169.7495
Male,74.88031,236.3607
Male,67.67265,169.8107
Male,70.48962,188.7983
Male,64.48539,159.3786
Male,74.39746,212.6362
Male,65.09406,165.8629
Male,71.41075,189.2048
Male,71.65152,184.9818
Male,67.00408,190.5556
Male,69.34647,181.8516
Male,68.53658,181.2953
Male,72.6077,221.1756
Male,68.23589,186.7427
Male,71.1367,191.3173
Male,68.32367,183.5869
Male,70.57333,213.0599
Male,69.03077,183.7289
Male,68.26659,186.2898
Male,71.17061,200.3566
Male,70.3247,199.0133
Male,62.10864,145.7682
Male,69.15511,178.7517
Male,64.25739,158.0286
Male,69.50932,192.5942
Male,73.58468,215.7551
Male,73.40536,209.2608
Male,66.16647,174.1752
Male,71.86027,198.4071
Male,68.58655,187.2885
Male,66.62274,166.6317
Male,70.28874,192.7379
Male,70.40232,190.828
Male,73.4873,209.975
Male,64.36014,175.0851
Male,67.77808,182.1644
Male,71.84328,202.153
Male,68.91629,192.6324
Male,68.0554,176.2497
Male,63.77036,161.0021
Male,66.89124,191.103
Male,68.78387,187.6355
Male,67.8036,158.3472
Male,63.27315,143.2487
Male,67.37832,186.6771
Male,64.06295,166.6851
Male,74.0346,217.8158
Male,71.31765,198.7525
Male,70.40944,206.3469
Male,69.56003,187.4915
Male,62.34672,139.1966
Male,71.35321,209.3099
Male,70.86881,199.5087
Male,63.75415,156.4606
Male,66.68583,179.2977
Male,67.0548,169.8145
Male,72.73859,190.2828
Male,63.47241,141.0968
Male,71.17059,185.0517
Male,64.46455,157.3105
Male,66.40872,177.1464
Male,67.20411,168.9821
Male,71.25354,205.3539
Male,66.48827,170.9898
Male,71.72349,202.2683
Male,67.97996,184.3749
Male,67.58113,180.8539
Male,68.0351,162.1244
Male,64.96377,165.0706
Male,68.54173,187.3216
Male,67.95084,178.7021
Male,76.80634,227.2203
Male,65.76349,163.2308
Male,70.36539,185.2971
Male,68.31252,186.12
Male,69.48925,187.8433
Male,71.49614,192.8873
Male,61.22683,153.521
Male,70.02405,197.2554
Male,75.99336,231.3474
Male,65.73996,145.9917
Male,67.36082,198.8939
Male,70.39987,203.5372
Male,66.38423,162.017
Male,67.85654,191.7103
Male,75.69431,235.1367
Male,61.46101,135.5111
Male,59.38065,136.391
Male,66.39285,186.0667
Male,71.09133,198.031
Male,69.57657,192.4664
Male,67.2856,182.5182
Male,73.62168,225.2931
Male,70.4563,187.5181
Male,65.13417,138.6548
Male,68.36007,176.4135
Male,64.8463,157.7184
Male,71.1594,192.3511
Male,62.81316,153.4959
Male,65.60877,152.9131
Male,72.96588,202.6249
Male,66.04427,170.7987
Male,70.34106,206.2355
Male,64.93999,133.512
Male,65.87323,174.4986
Male,64.61398,153.2812
Male,66.98354,173.6636
Male,70.0195,196.2503
Male,65.10544,149.1069
Male,67.2592,181.6734
Male,71.98001,191.0162
Male,68.49723,192.3397
Male,70.94711,202.0471
Male,64.68291,160.7899
Male,69.08067,174.3911
Male,67.04767,173.8164
Male,67.13517,177.9844
Male,69.74264,199.8913
Male,68.89453,180.6918
Male,70.2534,189.2719
Male,62.30744,149.4391
Male,70.46201,185.0212
Male,63.71495,139.4111
Male,73.45961,199.8682
Male,71.64831,199.0393
Male,70.14339,182.8322
Male,66.64157,155.7638
Male,70.75201,197.8389
Male,68.15253,193.1593
Male,68.95372,178.2878
Male,71.12083,193.8049
Male,68.84761,178.2569
Male,71.33435,184.52
Male,74.34021,209.2375
Male,69.32985,178.9544
Male,71.10459,206.2397
Male,71.50521,205.8835
Male,71.5797,200.3931
Male,70.34776,194.3288
Male,66.4024,165.9559
Male,74.51788,201.958
Male,72.2299,206.2235
Male,73.10606,207.2395
Male,69.55805,181.3213
Male,72.65807,221.8859
Male,65.70477,160.2033
Male,68.01175,175.0151
Male,70.18877,192.86
Male,70.83912,213.7361
Male,66.07186,179.7044
Male,66.55811,154.6276
Male,74.52097,216.5332
Male,63.73244,162.221
Male,69.89622,187.0568
Male,75.85011,227.278
Male,68.38887,185.4398
Male,71.00854,207.5503
Male,68.26572,184.9885
Male,72.39194,215.6753
Male,67.16719,158.4699
Male,69.37895,194.4889
Male,68.46437,182.904
Male,68.43299,196.1031
Male,68.98829,180.366
Male,70.61636,185.4449
Male,65.03853,170.6325
Male,73.02421,205.2815
Male,68.72024,182.4559
Male,68.92531,200.06
Male,75.14691,221.3292
Male,63.15427,119.2429
Male,64.49773,169.841
Male,69.16948,181.8159
Male,67.11787,178.2665
Male,64.5729,176.7189
Male,69.98189,193.7186
Male,67.29078,154.7183
Male,67.57874,167.5814
Male,70.03067,198.6963
Male,67.28573,199.0066
Male,67.71795,175.1592
Male,71.25242,196.3172
Male,70.98161,191.1388
Male,66.79898,173.2086
Male,66.38358,172.7415
Male,73.51359,210.3998
Male,69.37416,183.9369
Male,68.72061,173.8881
Male,71.5393,207.3079
Male,73.0692,207.6526
Male,69.50523,187.3682
Male,67.26886,190.3615
Male,69.01627,198.7078
Male,72.88887,220.9081
Male,70.71094,202.068
Male,68.96437,181.5377
Male,70.4722,200.5757
Male,69.0063,190.8181
Male,66.44642,162.941
Male,68.87488,177.1331
Male,68.42317,180.258
Male,74.24229,232.2326
Male,69.06904,198.7722
Male,73.40103,208.2211
Male,70.27382,185.7184
Male,74.34086,210.1115
Male,67.70533,196.9333
Male,66.45444,162.8111
Male,69.05575,204.2588
Male,68.03572,172.4362
Male,68.76377,209.2815
Male,70.89252,201.418
Male,70.86582,201.5115
Male,69.22412,167.7382
Male,68.43958,190.8157
Male,68.25349,179.2522
Male,72.22673,203.3902
Male,70.84682,196.3063
Male,68.78713,187.9528
Male,68.87478,168.359
Male,66.743,170.6623
Male,61.67541,144.763
Male,63.33123,138.1476
Male,64.91493,148.9069
Male,72.96316,204.1811
Male,70.0743,205.3879
Male,66.01496,169.099
Male,66.68375,174.5713
Male,62.40153,144.5451
Male,69.58728,194.4984
Male,73.08489,230.6788
Male,70.64894,193.5199
Male,72.37207,199.3762
Male,69.26343,178.3541
Male,66.20572,167.6297
Male,64.60281,149.9377
Male,68.3686,164.9033
Male,68.89078,192.4387
Male,65.0553,174.3558
Male,71.53606,207.1996
Male,73.05978,196.0592
Male,65.33533,154.1151
Male,69.79846,181.4181
Male,71.89871,203.4588
Male,69.89304,194.5328
Male,69.26029,197.4118
Male,68.57093,192.6067
Male,74.15306,212.2763
Male,67.50297,189.0066
Male,72.79349,217.1633
Male,68.90949,184.6155
Male,68.72053,195.6702
Male,68.31234,169.7808
Female,58.91073,102.0883
Female,65.23001,141.3058
Female,63.369,131.0414
Female,64.48,128.1715
Female,61.7931,129.7814
Female,65.96802,156.8021
Female,62.85038,114.969
Female,65.65216,165.083
Female,61.89023,111.6762
Female,63.67787,104.1516
Female,68.10117,166.5757
Female,61.79888,106.2337
Female,63.37146,128.1182
Female,58.89589,101.6826
Female,58.43825,98.19262
Female,60.8098,126.9155
Female,70.12865,151.2543
Female,62.25743,115.7974
Female,61.73509,107.8669
Female,63.05956,145.5899
Female,62.28684,139.5227
Female,61.82748,122.7662
Female,66.34754,157.381
Female,65.32063,145.0374
Female,66.10387,148.6452
Female,64.52718,132.6809
Female,56.54797,84.87212
Female,62.73928,138.5304
Female,61.5852,137.4253
Female,62.02442,124.6039
Female,65.31133,140.2667
Female,61.20496,108.2901
Female,67.02509,150.2192
Female,60.21117,119.0375
Female,63.93997,139.496
Female,63.35781,125.6132
Female,63.68507,132.283
Female,60.28887,130.4408
Female,63.40729,128.8484
Female,60.6316,109.7197
Female,67.3736,146.0233
Female,66.87274,158.8552
Female,60.04715,114.6035
Female,64.15447,133.1384
Female,63.46166,128.951
Female,67.24387,154.0616
Female,66.21359,139.0011
Female,64.69282,138.6808
Female,66.19928,180.6983
Female,65.85338,149.1185
Female,65.04952,145.0735
Female,64.47762,144.6382
Female,62.54008,139.4786
Female,61.59623,129.9771
Female,60.95033,117.4226
Female,63.55322,137.4921
Female,62.24835,138.3824
Female,66.19059,141.272
Female,62.54806,123.7129
Female,66.62983,145.5947
Female,59.60856,109.8132
Female,64.49339,159.4561
Female,64.93656,152.4194
Female,61.37926,141.4275
Female,66.07079,147.7523
Female,63.91443,131.5137
Female,69.61981,157.0237
Female,67.18154,156.9508
Female,63.39905,143.8404
Female,61.21317,98.70749
Female,59.66785,126.3553
Female,64.08941,134.211
Female,60.57806,118.2428
Female,62.11487,145.3374
Female,56.15946,90.81526
Female,67.44927,170.8304
Female,65.06514,156.1631
Female,65.52886,138.9895
Female,63.14965,124.1938
Female,58.8743,102.9271
Female,66.02123,141.6562
Female,61.52509,133.5285
Female,63.58431,133.1894
Female,59.78676,116.9049
Female,67.14921,139.5528
Female,62.32309,127.1309
Female,65.14766,134.662
Female,70.6286,170.1485
Female,67.38745,164.8927
Female,68.13041,177.2401
Female,63.48846,124.0529
Female,61.16307,107.2354
Female,70.71014,161.3635
Female,65.20885,137.703
Female,61.35949,123.4201
Female,62.07172,142.6636
Female,65.40488,144.0259
Female,61.82337,112.0019
Female,62.9472,123.6842
Female,64.36303,133.1839
Female,64.03854,147.2406
Female,69.78833,167.4377
Female,62.82235,126.816
Female,71.99126,177.366
Female,61.99409,134.4173
Female,65.80461,139.4832
Female,60.03061,104.4973
Female,64.49887,146.1254
Female,62.04964,119.8654
Female,64.56798,137.5342
Female,60.50432,116.382
Female,61.21445,128.2665
Female,65.78061,146.8564
Female,60.67428,115.805
Female,64.78985,124.1725
Female,62.99658,131.0043
Female,63.80948,142.4218
Female,62.2799,133.2553
Female,61.71103,108.0288
Female,64.82265,142.697
Female,65.53509,146.1355
Female,61.33666,127.3418
Female,57.10387,93.50632
Female,56.44569,96.64024
Female,60.81556,132.1748
Female,61.46478,137.2992
Female,61.92406,126.4317
Female,66.66459,153.9485
Female,65.08267,141.1254
Female,63.49314,160.5546
Female,64.59029,140.1761
Female,61.02434,134.1937
Female,62.24708,117.2303
Female,65.06013,140.9852
Female,63.21982,142.9734
Female,63.22902,131.2381
Female,63.27893,134.8276
Female,66.05067,138.9064
Female,63.0377,127.0704
Female,62.62808,121.7248
Female,61.66857,111.6196
Female,63.44406,126.5076
Female,62.06942,121.9613
Female,68.0068,161.1647
Female,66.53496,163.5615
Female,62.54985,118.9032
Female,65.18224,133.514
Female,65.2269,123.1734
Female,63.95483,121.8886
Female,63.82604,149.3691
Female,64.09121,130.9722
Female,59.64565,116.5519
Female,64.29922,140.1068
Female,66.15763,143.7092
Female,59.08869,129.2726
Female,63.96154,140.7622
Female,62.40706,120.3033
Female,65.46078,141.8851
Female,64.98198,157.8292
Female,61.81766,121.615
Female,63.82602,153.8461
Female,64.27077,134.1388
Female,57.96194,112.227
Female,58.59723,104.7975
Female,62.43087,127.7652
Female,61.21845,119.2754
Female,61.70639,110.9233
Female,67.40788,159.7282
Female,63.042,122.0872
Female,63.91772,135.6973
Female,66.25956,138.8399
Female,60.96732,113.7953
Female,62.38285,125.3471
Female,65.75281,160.29
Female,66.2526,150.0965
Female,65.95376,163.5971
Female,62.02837,103.275
Female,61.52061,127.3907
Female,65.14362,141.5753
Female,65.27433,136.5085
Female,57.44257,104.4866
Female,64.56611,129.7755
Female,57.3139,95.13905
Female,61.83923,110.4142
Female,63.61782,122.5904
Female,64.48516,150.4029
Female,66.11416,158.9539
Female,61.66852,112.9356
Female,63.30959,144.0175
Female,60.84551,135.9564
Female,60.4474,117.6538
Female,58.86163,90.72856
Female,66.56377,156.8322
Female,66.34567,158.2851
Female,62.69643,134.396
Female,63.11387,124.8185
Female,61.74305,111.9641
Female,61.62999,111.1725
Female,61.52602,124.8824
Female,64.23447,130.2196
Female,61.75955,131.0222
Female,64.83019,148.9843
Female,66.75907,150.8813
Female,67.19076,176.4329
Female,62.95527,150.5825
Female,64.27624,123.2988
Female,60.77916,110.88
Female,60.6285,130.9998
Female,59.02809,111.8335
Female,63.30602,134.3238
Female,61.61995,113.1702
Female,61.19722,115.9064
Female,63.21876,140.4079
Female,61.97993,119.9108
Female,56.78543,83.99308
Female,62.8062,116.7333
Female,58.75125,97.72249
Female,61.23625,111.5027
Female,63.31982,119.316
Female,66.90945,151.6129
Female,68.27673,177.0852
Female,58.64866,100.2343
Female,64.06287,142.8695
Female,64.49324,141.7357
Female,64.31879,136.1131
Female,66.53753,162.0245
Female,62.67409,147.5179
Female,64.31633,135.1542
Female,58.06155,113.0607
Female,58.9265,105.3299
Female,66.2553,148.8325
Female,65.66565,131.3398
Female,61.34958,120.5
Female,64.58686,147.1794
Female,65.46555,150.4692
Female,63.01407,129.189
Female,64.85255,140.2286
Female,63.1819,144.685
Female,62.02736,131.3587
Female,64.77087,139.0346
Female,61.4565,119.5485
Female,65.27138,145.2451
Female,64.39271,133.3184
Female,62.59891,119.1462
Female,63.85001,149.7619
Female,65.29687,150.2537
Female,65.12907,147.7725
Female,64.49042,157.117
Female,62.45709,124.4365
Female,67.40316,154.2591
Female,70.39274,184.6586
Female,61.79189,118.1664
Female,65.33364,149.7254
Female,68.17489,144.8179
Female,64.46707,143.6634
Female,63.60048,131.0409
Female,65.06001,144.759
Female,61.12473,117.3889
Female,64.67688,131.1821
Female,65.67062,158.0443
Female,65.62992,130.1344
Female,62.81191,129.8224
Female,61.7527,112.9099
Female,63.47587,127.1607
Female,60.89452,128.1034
Female,62.93493,132.6165
Female,64.96002,154.739
Female,68.50493,155.7207
Female,68.48137,180.9225
Female,66.11008,176.3528
Female,61.10421,133.1841
Female,62.50136,128.5811
Female,63.98671,146.2658
Female,65.50272,150.301
Female,61.4687,128.743
Female,63.30609,128.7297
Female,63.01236,128.1488
Female,66.66829,145.3461
Female,59.52879,114.7521
Female,58.98714,100.743
Female,63.96594,130.6119
Female,61.65992,104.3425
Female,65.87502,146.9627
Female,70.43546,163.2181
Female,62.64504,117.4606
Female,62.96592,130.0245
Female,63.92178,135.666
Female,67.40853,157.8533
Female,64.07247,153.465
Female,60.85962,112.0908
Female,62.51741,128.661
Female,63.59937,130.0486
Female,60.96991,115.2282
Female,63.18686,132.9771
Female,67.15119,166.5201
Female,60.80771,117.1835
Female,65.56472,155.256
Female,68.58419,165.8079
Female,66.98698,155.3302
Female,59.30401,124.6679
Female,57.39774,106.5876
Female,63.30001,121.9482
Female,63.93043,134.4092
Female,66.39488,162.3034
Female,65.37997,142.8751
Female,61.45864,109.2083
Female,62.0704,119.299
Female,60.91177,131.7108
Female,67.04197,139.9934
Female,58.44507,90.40667
Female,62.2245,133.8752
Female,60.71778,120.5696
Female,63.56876,154.1454
Female,62.1917,112.9355
Female,59.77646,120.7436
Female,61.62735,123.6372
Female,62.42696,127.6165
Female,60.24336,131.6611
Female,61.09968,117.1968
Female,63.80356,146.0698
Female,60.12149,110.2774
Female,62.15154,117.6226
Female,60.84551,107.4461
Female,60.81493,110.1412
Female,66.64069,133.0069
Female,63.97345,149.409
Female,62.11035,136.8709
Female,64.62329,134.611
Female,65.23591,128.4464
Female,62.97479,137.4746
Female,64.72079,143.8408
Female,61.9911,124.2631
Female,63.03449,125.467
Female,61.72208,107.2247
Female,66.23547,149.4135
Female,64.94854,155.1332
Female,68.00471,142.2893
Female,63.56499,134.1114
Female,65.90474,126.277
Female,61.58267,127.6865
Female,60.85088,108.9458
Female,61.47094,114.6743
Female,63.23652,132.1755
Female,67.94539,162.164
Female,64.36352,155.5735
Female,55.33649,88.36658
Female,61.5872,117.4781
Female,67.09858,160.6933
Female,66.47085,161.3749
Female,65.04972,128.0391
Female,61.17798,121.3271
Female,65.94266,157.023
Female,62.19602,124.1573
Female,66.93513,154.9473
Female,61.4324,127.8445
Female,62.99607,141.0721
Female,62.73209,126.3738
Female,62.1649,119.3042
Female,62.92548,120.1924
Female,62.45572,138.3608
Female,55.6682,68.98253
Female,60.96015,124.8768
Female,65.47109,144.3791
Female,60.89293,134.7136
Female,59.80509,102.1472
Female,64.4435,151.5239
Female,69.00783,159.0869
Female,66.65464,156.7643
Female,64.32832,134.7447
Female,63.78504,152.5592
Female,66.5561,154.3934
Female,65.56745,166.9598
Female,67.80379,162.5095
Female,68.31712,150.5332
Female,67.4606,165.8669
Female,61.45528,101.8011
Female,59.97372,111.2243
Female,62.78673,107.6959
Female,62.0712,122.6338
Female,57.88298,110.726
Female,59.2392,111.1812
Female,60.84834,114.95
Female,59.7634,112.7414
Female,63.6847,134.2639
Female,62.63593,119.7892
Female,65.12522,141.5972
Female,57.8697,93.53375
Female,69.90946,162.4654
Female,62.86163,135.5205
Female,59.63191,109.2816
Female,64.32541,156.8005
Female,62.77453,144.9062
Female,63.64205,118.1867
Female,69.82583,171.4864
Female,60.16251,94.23233
Female,62.28511,132.0915
Female,64.32849,135.8191
Female,62.51823,129.2796
Female,62.89283,131.1304
Female,62.39615,127.0327
Female,60.12117,113.407
Female,62.09109,123.6979
Female,64.25565,142.5035
Female,66.35137,131.278
Female,64.74466,125.7758
Female,64.40449,142.1614
Female,69.32175,157.1619
Female,61.86354,127.019
Female,64.56049,134.1982
Female,66.82441,165.9662
Female,64.78581,147.1909
Female,63.73111,135.5986
Female,66.32392,153.22
Female,66.25725,142.7153
Female,61.70558,126.7873
Female,64.68759,124.7285
Female,69.79499,182.4512
Female,61.16192,119.0402
Female,63.37101,139.2999
Female,66.41887,134.2449
Female,64.64261,128.6063
Female,63.2913,126.41
Female,61.82451,133.6927
Female,67.03247,179.7273
Female,59.33511,120.8199
Female,61.23699,114.1607
Female,57.92316,100.54
Female,63.40608,129.3722
Female,64.42842,142.2059
Female,65.23632,143.9393
Female,66.53501,147.5019
Female,65.74773,145.5762
Female,63.73173,114.2697
Female,61.57978,117.9036
Female,59.25273,139.1408
Female,61.45626,117.0287
Female,62.61187,134.7659
Female,68.75964,153.6897
Female,64.59743,144.3303
Female,60.60301,100.0016
Female,64.65794,134.4448
Female,62.45382,132.6973
Female,62.40534,116.6023
Female,64.78555,148.4312
Female,65.08774,148.2643
Female,62.07752,128.493
Female,66.46518,160.0839
Female,62.54788,125.598
Female,65.97858,141.1139
Female,60.88968,116.5675
Female,62.751,120.5452
Female,63.73556,142.4912
Female,63.1992,125.4673
Female,62.14867,131.1141
Female,63.97147,150.3774
Female,61.47211,118.9181
Female,64.94855,141.6897
Female,62.11217,118.9793
Female,63.91052,140.731
Female,65.24107,150.2299
Female,64.31786,114.065
Female,65.03761,140.1902
Female,57.31302,93.87644
Female,63.21573,127.0052
Female,66.89274,161.099
Female,63.97392,133.4595
Female,60.54178,118.3764
Female,65.26311,138.0749
Female,63.45805,133.5753
Female,65.05338,150.1065
Female,63.22191,140.2728
Female,65.65295,151.1821
Female,60.55213,113.2323
Female,60.58582,112.5995
Female,66.67436,132.0043
Female,63.20656,129.9541
Female,68.30676,166.7812
Female,63.58028,135.7802
Female,60.91803,119.7726
Female,61.29236,118.3305
Female,64.8291,154.8566
Female,63.26398,139.0711
Female,64.30821,140.8795
Female,62.58712,153.5743
Female,67.31092,160.3958
Female,64.06258,137.2545
Female,64.24111,142.579
Female,60.51155,123.6937
Female,64.55084,133.3111
Female,66.03699,150.9946
Female,61.69894,117.0037
Female,63.67197,149.1559
Female,62.96752,124.8107
Female,68.26927,155.5871
Female,63.39179,144.0494
Female,62.48804,138.3938
Female,65.31368,136.881
Female,65.41105,146.9771
Female,65.82002,155.942
Female,66.33234,147.7257
Female,65.58196,143.5412
Female,64.34092,137.8411
Female,64.62376,148.9229
Female,65.17625,139.9963
Female,61.83482,141.0398
Female,64.40019,140.0335
Female,64.80221,149.6319
Female,66.70065,173.5325
Female,63.92143,142.8431
Female,64.65394,135.0739
Female,66.22926,169.1017
Female,60.93644,118.6185
Female,62.41723,130.7957
Female,62.98525,122.322
Female,60.55835,121.4652
Female,62.79296,144.8754
Female,67.30341,165.0186
Female,59.39028,123.8304
Female,63.67448,134.6602
Female,65.81901,170.6271
Female,62.62234,106.594
Female,64.15158,130.4346
Female,70.15512,164.0034
Female,68.25931,171.856
Female,59.96842,115.4768
Female,58.41716,96.42217
Female,61.30745,137.0651
Female,63.55107,133.3787
Female,65.42851,128.0397
Female,61.49446,129.4209
Female,62.13175,132.8084
Female,63.43559,120.1847
Female,66.97101,166.3984
Female,64.48289,143.3399
Female,64.17616,129.6022
Female,67.01341,166.4366
Female,62.68135,144.1995
Female,65.28205,160.4857
Female,66.13906,151.5008
Female,64.29801,121.3394
Female,62.63326,137.9769
Female,63.08417,148.9552
Female,63.23242,131.9061
Female,64.81808,151.4936
Female,61.00854,118.0381
Female,64.74327,141.435
Female,63.14417,120.555
Female,63.14121,138.6515
Female,64.36619,149.6602
Female,63.21749,135.601
Female,60.80777,112.4363
Female,60.43596,118.0989
Female,66.37704,151.3092
Female,67.62913,163.1123
Female,63.0917,121.0089
Female,67.53541,175.0196
Female,65.40104,158.2248
Female,58.99694,113.7344
Female,66.56894,149.0825
Female,67.12988,146.6043
Female,61.99156,129.3215
Female,65.11106,129.0704
Female,65.2208,151.5698
Female,61.6006,136.6093
Female,66.2954,154.6967
Female,62.61646,114.9884
Female,69.32992,167.5829
Female,63.23807,115.9854
Female,65.01344,140.6008
Female,60.67486,128.6158
Female,65.38669,154.2394
Female,63.10285,153.5204
Female,63.02422,131.6393
Female,64.49549,142.4958
Female,63.66911,141.9149
Female,62.10976,124.4839
Female,67.06881,152.4569
Female,64.5564,146.4115
Female,66.005,146.6688
Female,63.82605,125.556
Female,67.61667,171.1122
Female,66.53849,164.1619
Female,62.53766,124.9203
Female,69.05833,174.7277
Female,64.19816,130.2962
Female,65.06591,154.4931
Female,63.17674,133.306
Female,62.89248,142.8956
Female,61.50049,126.0883
Female,62.50921,132.1221
Female,65.8176,138.7105
Female,62.69928,126.6399
Female,62.00451,136.9754
Female,64.1571,130.6242
Female,61.02522,121.0553
Female,62.74305,135.3529
Female,62.76372,134.6191
Female,65.54881,150.0697
Female,63.11527,127.5081
Female,63.73878,136.204
Female,67.4817,170.6171
Female,59.76216,95.50033
Female,64.02696,138.8764
Female,63.93239,130.9369
Female,68.26186,173.3957
Female,60.27626,92.03794
Female,63.23852,109.1978
Female,65.33972,161.4317
Female,62.06933,132.6547
Female,65.98761,166.8441
Female,63.60015,142.6828
Female,58.6212,105.6826
Female,62.35162,147.7766
Female,62.06446,135.5539
Female,65.133,163.3908
Female,63.78045,125.965
Female,61.5957,125.6904
Female,63.14072,134.7497
Female,61.38769,139.3253
Female,62.40406,132.8597
Female,63.09965,127.8971
Female,65.2871,145.4692
Female,67.83345,180.2898
Female,60.9011,117.0692
Female,62.01186,122.7094
Female,68.00609,160.4989
Female,64.41866,159.9511
Female,64.742,146.047
Female,61.17742,119.0262
Female,69.12881,173.7434
Female,59.7617,106.1815
Female,63.88291,133.2743
Female,63.59889,124.8296
Female,66.50028,164.2124
Female,64.39724,148.3691
Female,67.5559,154.437
Female,63.48764,152.9393
Female,62.19893,134.4168
Female,65.32797,139.0454
Female,66.76616,152.9444
Female,64.12315,144.4578
Female,66.54854,155.9403
Female,63.79158,137.4132
Female,66.18376,146.0776
Female,65.03454,145.7061
Female,58.39927,114.9145
Female,62.75526,143.6791
Female,61.01691,122.5511
Female,60.41061,106.6423
Female,65.23814,135.6482
Female,66.21368,142.9165
Female,63.37462,130.4033
Female,65.88857,136.8026
Female,62.08863,112.7481
Female,63.92566,146.8051
Female,58.78176,90.77471
Female,65.60317,152.7936
Female,66.29052,139.9394
Female,65.42024,142.7268
Female,68.12702,155.431
Female,67.39905,161.3874
Female,68.30162,168.7869
Female,68.82143,188.6919
Female,64.16434,139.6447
Female,66.58674,143.9984
Female,68.1978,172.3813
Female,67.91059,164.3953
Female,69.37973,177.7
Female,64.55621,146.3359
Female,64.99761,123.8684
Female,60.73256,129.9316
Female,66.6671,161.0345
Female,65.42593,142.4511
Female,65.05633,148.8057
Female,66.24517,165.6166
Female,65.32868,133.6937
Female,63.76142,117.552
Female,66.61571,148.708
Female,64.70544,146.8487
Female,60.68085,113.6421
Female,63.78491,140.4107
Female,60.85835,117.6965
Female,64.85997,140.7848
Female,65.80003,151.5569
Female,62.63301,127.5367
Female,63.38666,114.5046
Female,62.57349,120.5834
Female,70.6643,162.2816
Female,62.72135,119.4865
Female,67.39193,167.4882
Female,59.55965,110.9182
Female,63.68804,130.3365
Female,63.74143,140.454
Female,66.21731,143.0426
Female,61.51138,135.0516
Female,62.78105,135.6288
Female,61.94552,110.6571
Female,66.20483,137.1649
Female,63.78487,134.2284
Female,63.12804,136.5928
Female,63.88944,144.376
Female,66.83723,152.9198
Female,66.05547,150.9957
Female,64.26466,162.8041
Female,61.48963,119.3303
Female,66.83024,165.3527
Female,60.10786,122.3638
Female,65.1771,134.6712
Female,62.45879,136.0989
Female,61.36405,115.1758
Female,63.62357,137.9046
Female,60.77205,103.2745
Female,64.54225,162.4135
Female,65.59818,145.0804
Female,67.51704,169.3089
Female,61.83144,144.9128
Female,57.65489,98.87672
Female,66.16293,158.1724
Female,65.69232,174.7945
Female,58.64289,91.1363
Female,66.21507,175.081
Female,59.00174,102.4787
Female,67.96527,147.304
Female,68.25824,165.8458
Female,64.1326,150.5183
Female,65.05627,141.1601
Female,60.2134,109.6628
Female,61.12012,123.5812
Female,69.11929,168.8644
Female,66.73988,152.9366
Female,61.71227,129.7771
Female,66.16852,172.007
Female,56.0787,94.48837
Female,67.95981,175.3535
Female,63.34999,139.2232
Female,61.45028,100.818
Female,68.50544,176.9049
Female,61.4681,122.8685
Female,68.46972,172.5774
Female,65.40303,146.9504
Female,56.1089,80.53126
Female,67.46437,175.8373
Female,63.9166,145.6243
Female,64.80669,138.4852
Female,61.22446,130.5391
Female,63.57207,139.1898
Female,58.50382,102.1245
Female,68.16016,158.0962
Female,63.75602,148.8783
Female,66.39969,148.6332
Female,59.56762,130.1192
Female,64.06072,137.7987
Female,61.82296,151.6217
Female,67.7635,154.0418
